VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,02/09/2022 10:57:52 AM,02/09/2022 11:17:09 AM,N,1,41,166,1,3.6,16,0,0.5,0,0,,0.3,16.8,2,1,0
2,02/09/2022 10:58:00 AM,02/09/2022 11:28:00 AM,,,42,234,,7.67,32.65,0,0,1,0,,0.3,36.7,,,
2,02/09/2022 10:58:10 AM,02/09/2022 10:58:16 AM,N,5,42,42,1,0,7,0,0,0,0,,0.3,7.3,1,2,0
2,02/09/2022 10:58:20 AM,02/10/2022 10:56:25 AM,N,1,193,193,1,0,0,0,0,0,0,,0,0,1,1,0
1,02/09/2022 10:58:51 AM,02/09/2022 11:13:27 AM,N,1,43,263,2,1.8,10.5,2.75,0.5,2.8,0,,0.3,16.85,1,1,2.75
2,02/09/2022 10:59:07 AM,02/09/2022 11:08:32 AM,N,1,43,238,1,1.4,8,0,0.5,3.46,0,,0.3,15.01,1,1,2.75
2,02/09/2022 10:59:45 AM,02/09/2022 11:11:30 AM,N,1,152,41,1,1.14,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/09/2022 11:00:38 AM,02/09/2022 11:06:38 AM,N,1,75,75,1,0.71,5.5,0,0.5,3,0,,0.3,9.3,1,1,0
2,02/09/2022 11:00:53 AM,02/09/2022 11:01:50 AM,N,5,126,126,1,0.18,17,0,0,1,0,,0.3,18.3,1,2,0
2,02/09/2022 11:00:57 AM,02/09/2022 11:22:53 AM,N,1,41,142,1,3.52,16.5,0,0.5,1,0,,0.3,21.05,1,1,2.75
2,02/09/2022 11:01:10 AM,02/09/2022 11:31:29 AM,N,1,75,90,1,6.08,24,0,0.5,5.51,0,,0.3,33.06,1,1,2.75
2,02/09/2022 11:01:11 AM,02/09/2022 11:31:03 AM,N,1,75,7,1,5.68,23.5,0,0.5,7.71,6.55,,0.3,38.56,1,1,0
2,02/09/2022 11:01:16 AM,02/09/2022 11:18:40 AM,N,1,134,223,1,8.14,24,0,0.5,0,0,,0.3,24.8,2,1,0
1,02/09/2022 11:01:27 AM,02/09/2022 11:35:22 AM,N,1,66,48,1,6.7,26,2.75,0.5,0,0,,0.3,29.55,2,1,2.75
2,02/09/2022 11:01:52 AM,02/09/2022 11:06:47 AM,N,1,41,41,1,0.93,5.5,0,0.5,1.58,0,,0.3,7.88,1,1,0
2,02/09/2022 11:02:00 AM,02/09/2022 11:23:00 AM,,,41,237,,3,14.72,0,0,1,0,,0.3,18.77,,,
2,02/09/2022 11:02:00 AM,02/09/2022 11:19:00 AM,,,71,149,,3.44,12.16,0,0,0.27,0,,0.3,12.73,,,
2,02/09/2022 11:02:03 AM,02/09/2022 11:06:50 AM,N,1,112,112,1,0.61,5,0,0.5,1,0,,0.3,6.8,1,1,0
2,02/09/2022 11:02:48 AM,02/09/2022 11:11:14 AM,N,1,74,41,1,1.56,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 11:04:00 AM,02/09/2022 11:13:01 AM,N,1,41,238,1,1.64,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/09/2022 11:04:00 AM,02/09/2022 11:50:00 AM,,,33,140,,7.45,28.09,0,0,6.91,0,,0.3,38.05,,,
1,02/09/2022 11:04:09 AM,02/09/2022 11:15:00 AM,N,1,75,74,1,1.3,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/09/2022 11:04:35 AM,02/09/2022 11:10:32 AM,N,1,41,42,1,1.16,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
1,02/09/2022 11:04:36 AM,02/09/2022 11:19:19 AM,N,1,179,260,1,2.8,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,02/09/2022 11:06:00 AM,02/09/2022 11:22:00 AM,,,61,37,,2.35,13.68,0,0,3.11,0,,0.3,17.09,,,
1,02/09/2022 11:07:42 AM,02/09/2022 11:32:10 AM,N,1,195,71,1,4.5,18.5,0,0.5,0,0,,0.3,19.3,2,1,0
2,02/09/2022 11:08:00 AM,02/09/2022 11:24:00 AM,,,94,119,,2.53,21.7,0,0,0,0,,0.3,22,,,
2,02/09/2022 11:08:37 AM,02/09/2022 11:18:12 AM,N,1,130,130,1,1.73,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/09/2022 11:08:46 AM,02/09/2022 11:21:37 AM,N,1,166,116,1,1.74,10,0,0.5,1.2,0,,0.3,12,1,1,0
2,02/09/2022 11:08:58 AM,02/09/2022 11:15:46 AM,N,1,75,74,1,1.23,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/09/2022 11:09:00 AM,02/09/2022 11:24:00 AM,,,169,78,,1.19,18.2,0,0,0,0,,0.3,18.5,,,
2,02/09/2022 11:10:00 AM,02/09/2022 11:21:00 AM,,,41,238,,1.66,9.38,0,0,1.35,0,,0.3,11.03,,,
1,02/09/2022 11:10:04 AM,02/09/2022 11:26:51 AM,N,1,49,36,1,0,15.2,0,0.5,0,0,,0.3,16,1,1,0
2,02/09/2022 11:10:47 AM,02/09/2022 11:18:20 AM,N,1,166,238,1,1.63,7.5,0,0.5,1.1,0,,0.3,12.15,1,1,2.75
2,02/09/2022 11:11:04 AM,02/09/2022 11:24:00 AM,N,1,95,121,1,2.38,11,0,0.5,2.95,0,,0.3,14.75,1,1,0
2,02/09/2022 11:11:15 AM,02/09/2022 11:21:14 AM,N,1,97,97,1,0.96,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/09/2022 11:12:00 AM,02/09/2022 11:41:00 AM,,,42,114,,9.05,33.96,0,0,6.13,0,,0.3,43.14,,,
2,02/09/2022 11:12:28 AM,02/09/2022 11:26:41 AM,N,1,74,236,1,2.1,10.5,0,0.5,0,0,,0.3,14.05,2,1,2.75
2,02/09/2022 11:13:32 AM,02/09/2022 11:23:45 AM,N,1,41,42,1,1.72,9,0,0.5,0,0,,0.3,9.8,1,1,0
2,02/09/2022 11:14:13 AM,02/09/2022 11:42:35 AM,N,1,75,186,1,4.06,19.5,0,0.5,0,0,,0.3,23.05,2,1,2.75
2,02/09/2022 11:14:17 AM,02/09/2022 11:21:44 AM,N,1,82,138,1,3.84,12,0,0.5,3.2,0,,0.3,16,1,1,0
2,02/09/2022 11:14:35 AM,02/09/2022 11:41:00 AM,N,1,41,161,1,4.25,19,0,0.5,4.51,0,,0.3,27.06,1,1,2.75
2,02/09/2022 11:14:37 AM,02/09/2022 11:23:27 AM,N,1,74,41,1,0.88,7,0,0.5,0,0,,0.3,7.8,1,1,0
2,02/09/2022 11:16:08 AM,02/09/2022 11:27:21 AM,N,1,236,166,5,1.8,9.5,0,0.5,1.24,0,,0.3,11.54,1,1,0
2,02/09/2022 11:17:04 AM,02/09/2022 11:40:38 AM,N,1,244,142,2,6.68,24,0,0.5,0,0,,0.3,27.55,2,1,2.75
2,02/09/2022 11:17:59 AM,02/09/2022 11:56:36 AM,N,1,223,234,1,9.01,32.5,0,0.5,0,6.55,,0.3,42.6,2,1,2.75
2,02/09/2022 11:18:01 AM,02/09/2022 11:51:34 AM,N,1,75,90,1,4.55,22,0,0.5,6.39,0,,0.3,31.94,1,1,2.75
1,02/09/2022 11:18:09 AM,02/09/2022 11:47:28 AM,N,1,24,140,1,0,22.2,0,0.5,0,0,,0.3,23,1,1,0
2,02/09/2022 11:18:48 AM,02/09/2022 11:26:26 AM,N,1,196,95,1,1.89,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/09/2022 11:18:53 AM,02/09/2022 11:27:08 AM,N,1,75,238,1,1.17,7.5,0,0.5,0,0,,0.3,11.05,2,1,2.75
2,02/09/2022 11:19:11 AM,02/09/2022 11:30:34 AM,N,1,75,151,1,1.69,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,02/09/2022 11:19:11 AM,02/09/2022 11:32:26 AM,N,1,74,151,1,2.18,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
1,02/09/2022 11:19:27 AM,02/09/2022 11:35:32 AM,N,1,75,152,3,2.5,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,02/09/2022 11:19:58 AM,02/09/2022 11:30:14 AM,N,1,74,263,1,2.26,9.5,0,0.5,3.26,0,,0.3,16.31,1,1,2.75
2,02/09/2022 11:20:24 AM,02/09/2022 12:07:46 PM,N,1,228,163,5,11.29,39,0,0.5,3,6.55,,0.3,52.1,1,1,2.75
2,02/09/2022 11:20:32 AM,02/09/2022 11:34:24 AM,N,1,75,262,6,1.73,10,0,0.5,0,0,,0.3,13.55,2,1,2.75
1,02/09/2022 11:21:26 AM,02/09/2022 11:27:05 AM,N,1,42,74,2,0.6,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/09/2022 11:21:29 AM,02/09/2022 11:30:23 AM,N,1,41,43,1,0.91,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 11:21:41 AM,02/09/2022 11:42:00 AM,N,1,75,229,1,4.05,17.5,0,0.5,4.21,0,,0.3,25.26,1,1,2.75
2,02/09/2022 11:21:51 AM,02/09/2022 11:48:59 AM,N,1,74,140,1,3.42,18,0,0.5,3,0,,0.3,24.55,1,1,2.75
2,02/09/2022 11:21:57 AM,02/09/2022 11:29:27 AM,N,1,166,238,1,1.21,7,0,0.5,2.11,0,,0.3,12.66,1,1,2.75
1,02/09/2022 11:21:58 AM,02/09/2022 11:29:19 AM,N,1,106,25,1,0,15.2,0,0.5,0,0,,0.3,16,1,1,0
2,02/09/2022 11:24:27 AM,02/09/2022 11:36:42 AM,N,1,75,74,1,1.59,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
1,02/09/2022 11:24:30 AM,02/09/2022 11:47:46 AM,N,1,116,74,2,2.8,16,0,0.5,0,0,,0.3,16.8,2,1,0
2,02/09/2022 11:24:58 AM,02/09/2022 11:30:53 AM,N,1,166,151,1,1.01,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/09/2022 11:25:00 AM,02/09/2022 11:46:00 AM,,,195,11,,6.88,24.9,0,0,5.19,6.55,,0.3,36.94,,,
1,02/09/2022 11:25:07 AM,02/09/2022 11:25:51 AM,N,1,75,75,1,0.1,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,02/09/2022 11:25:31 AM,02/09/2022 11:33:35 AM,N,1,82,173,1,0.76,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/09/2022 11:25:50 AM,02/09/2022 11:45:03 AM,N,1,74,140,1,3.46,15,0,0.5,0,0,,0.3,18.55,2,1,2.75
1,02/09/2022 11:26:24 AM,02/09/2022 11:39:19 AM,N,1,74,166,1,1.6,9.5,0,0.5,0,0,,0.3,10.3,4,1,0
2,02/09/2022 11:26:26 AM,02/09/2022 11:28:59 AM,N,1,52,33,1,0.4,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,02/09/2022 11:26:42 AM,02/09/2022 11:53:16 AM,N,1,17,256,1,3.48,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
2,02/09/2022 11:26:57 AM,02/09/2022 11:27:56 AM,N,1,69,69,1,0.1,3,0,0.5,0,0,,0.3,3.8,2,1,0
2,02/09/2022 11:27:25 AM,02/09/2022 11:42:57 AM,N,1,74,141,1,2.97,13,0,0.5,0,0,,0.3,16.55,2,1,2.75
2,02/09/2022 11:27:50 AM,02/09/2022 11:38:20 AM,N,1,213,126,1,2.31,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
1,02/09/2022 11:28:25 AM,02/09/2022 11:45:11 AM,N,1,75,42,2,2.6,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,02/09/2022 11:28:39 AM,02/09/2022 11:38:53 AM,N,1,7,223,1,1.54,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/09/2022 11:29:00 AM,02/09/2022 11:59:00 AM,,,179,142,,4.72,23.32,0,0,4.88,0,,0.3,31.25,,,
2,02/09/2022 11:29:12 AM,02/09/2022 12:00:01 PM,N,1,244,161,1,7.65,28.5,0,0.5,6.41,0,,0.3,38.46,1,1,2.75
1,02/09/2022 11:29:25 AM,02/09/2022 11:49:01 AM,N,1,75,140,1,2,13,2.75,0.5,4.1,0,,0.3,20.65,1,1,2.75
2,02/09/2022 11:29:28 AM,02/09/2022 11:42:26 AM,N,1,43,74,1,1.6,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/09/2022 11:29:31 AM,02/09/2022 11:56:16 AM,N,1,41,237,1,3.66,18.5,0,0.5,3.31,0,,0.3,25.36,1,1,2.75
2,02/09/2022 11:30:00 AM,02/09/2022 11:49:00 AM,,,243,142,,6.86,25.34,0,0,4.69,0,,0.3,33.08,,,
2,02/09/2022 11:30:16 AM,02/09/2022 11:38:29 AM,N,1,75,74,1,1.54,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 11:30:46 AM,02/09/2022 11:48:41 AM,N,1,244,239,1,5.31,19.5,0,0.5,4.61,0,,0.3,27.66,1,1,2.75
1,02/09/2022 11:30:47 AM,02/09/2022 12:16:50 PM,N,1,33,162,1,7.3,33,2.75,0.5,10.96,0,,0.3,47.51,1,1,2.75
2,02/09/2022 11:30:47 AM,02/09/2022 12:48:10 PM,N,1,130,216,1,2.7,43,0,0.5,0,0,,0.3,43.8,2,1,0
2,02/09/2022 11:30:57 AM,02/09/2022 11:53:51 AM,N,1,7,237,1,3.41,16,0,0.5,5,0,,0.3,24.55,1,1,2.75
2,02/09/2022 11:33:41 AM,02/09/2022 11:50:43 AM,N,1,42,147,1,2.55,13,0,0.5,2.76,0,,0.3,16.56,1,1,0
2,02/09/2022 11:33:52 AM,02/09/2022 11:38:45 AM,N,1,74,43,1,0.64,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,02/09/2022 11:34:59 AM,02/09/2022 12:07:12 PM,N,1,129,162,1,6.6,25.5,2.75,0.5,0,0,,0.3,29.05,1,1,2.75
2,02/09/2022 11:35:28 AM,02/09/2022 11:40:02 AM,N,1,244,116,6,0.82,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/09/2022 11:36:00 AM,02/09/2022 11:45:00 AM,,,168,159,,1.37,8.81,0,0,0,0,,0.3,9.11,,,
2,02/09/2022 11:36:28 AM,02/09/2022 11:40:47 AM,N,1,41,42,1,0.8,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/09/2022 11:36:58 AM,02/09/2022 11:47:26 AM,N,1,74,166,1,2.03,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
1,02/09/2022 11:37:13 AM,02/09/2022 12:00:34 PM,N,1,41,182,1,7.2,23.5,0,0.5,0,0,,0.3,24.3,1,1,0
2,02/09/2022 11:37:45 AM,02/09/2022 11:55:13 AM,N,1,75,142,1,2.64,13.5,0,0.5,3.41,0,,0.3,20.46,1,1,2.75
1,02/09/2022 11:37:46 AM,02/09/2022 11:47:55 AM,N,1,74,168,1,1.9,9,0,0.5,0,0,,0.3,9.8,1,1,0
1,02/09/2022 11:37:56 AM,02/09/2022 11:59:20 AM,N,1,168,168,1,2.8,15,0,0.5,0,0,,0.3,15.8,2,1,0
2,02/09/2022 11:38:00 AM,02/09/2022 11:50:00 AM,,,166,238,,1.9,11.08,0,0,2,0,,0.3,16.13,,,
2,02/09/2022 11:38:13 AM,02/09/2022 11:59:36 AM,N,1,75,163,1,2.17,14.5,0,0.5,3.61,0,,0.3,21.66,1,1,2.75
2,02/09/2022 11:38:39 AM,02/09/2022 11:50:58 AM,N,1,174,18,1,2.05,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/09/2022 11:39:04 AM,02/09/2022 11:48:28 AM,N,1,41,116,1,1.52,8,0,0.5,2.2,0,,0.3,11,1,1,0
2,02/09/2022 11:39:09 AM,02/09/2022 11:54:55 AM,N,1,74,116,1,3.04,13,0,0.5,0,0,,0.3,13.8,2,1,0
2,02/09/2022 11:39:11 AM,02/09/2022 11:58:25 AM,N,1,41,237,1,3.04,14.5,0,0.5,0,0,,0.3,18.05,2,1,2.75
2,02/09/2022 11:39:14 AM,02/09/2022 11:55:05 AM,N,1,74,69,1,2.33,11.5,0,0.5,2.46,0,,0.3,14.76,1,1,0
2,02/09/2022 11:40:21 AM,02/09/2022 12:07:08 PM,N,1,166,161,1,4.49,19.5,0,0.5,4.61,0,,0.3,27.66,1,1,2.75
1,02/09/2022 11:40:31 AM,02/09/2022 12:15:44 PM,N,1,7,209,1,0,31.2,0,0.5,0,0,,0.3,32,1,1,0
2,02/09/2022 11:41:22 AM,02/09/2022 11:41:25 AM,N,2,7,264,1,0.04,0,0,-0.5,0,0,,-0.3,-0.8,2,1,0
2,02/09/2022 11:41:22 AM,02/09/2022 11:41:25 AM,N,2,7,264,1,0.04,0,0,0.5,0,0,,0.3,0.8,2,1,0
2,02/09/2022 11:41:37 AM,02/09/2022 12:05:17 PM,N,1,74,75,1,1.61,14.5,0,0.5,0,0,,0.3,15.3,2,1,0
2,02/09/2022 11:41:48 AM,02/09/2022 11:52:56 AM,N,1,95,197,1,2.22,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/09/2022 11:41:51 AM,02/09/2022 11:52:50 AM,N,1,129,129,1,1.62,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,02/09/2022 11:41:57 AM,02/09/2022 12:05:39 PM,N,1,7,83,1,3.77,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
2,02/09/2022 11:42:01 AM,02/09/2022 11:59:30 AM,N,1,75,237,5,2,12.5,0,0.5,1,0,,0.3,17.05,1,1,2.75
2,02/09/2022 11:42:08 AM,02/09/2022 11:50:32 AM,N,1,130,130,1,1.48,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,02/09/2022 11:42:25 AM,02/09/2022 11:52:58 AM,N,1,74,166,1,2.01,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
2,02/09/2022 11:42:32 AM,02/09/2022 11:47:50 AM,N,1,41,41,1,1.15,6,0,0.5,0,0,,0.3,6.8,1,1,0
2,02/09/2022 11:42:36 AM,02/09/2022 11:56:57 AM,N,1,74,238,1,2.52,11.5,0,0.5,2.46,0,,0.3,14.76,1,1,0
2,02/09/2022 11:42:40 AM,02/09/2022 12:07:04 PM,N,1,74,136,1,5.02,20,0,0.5,0,0,,0.3,20.8,2,1,0
2,02/09/2022 11:42:45 AM,02/09/2022 11:49:28 AM,N,1,43,151,1,1.3,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,02/09/2022 11:42:54 AM,02/09/2022 12:02:49 PM,N,1,33,49,1,2.12,13,0,0.5,3.45,0,,0.3,17.25,1,1,0
2,02/09/2022 11:43:00 AM,02/09/2022 12:05:00 PM,,,25,195,,2.22,12.76,0,0,4.21,0,,0.3,17.27,,,
2,02/09/2022 11:43:00 AM,02/09/2022 12:22:00 PM,,,129,237,,6.32,33.13,0,0,4.67,0,,0.3,40.85,,,
2,02/09/2022 11:43:09 AM,02/09/2022 11:50:30 AM,N,1,75,75,1,0.94,6.5,0,0.5,1,0,,0.3,8.3,1,1,0
2,02/09/2022 11:43:58 AM,02/09/2022 11:51:39 AM,N,1,130,216,1,1.78,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
1,02/09/2022 11:44:07 AM,02/09/2022 11:59:56 AM,N,1,166,48,1,4,15.5,2.75,0.5,5.7,0,,0.3,24.75,1,1,2.75
2,02/09/2022 11:44:08 AM,02/09/2022 11:58:33 AM,N,1,7,7,1,1.41,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/09/2022 11:44:17 AM,02/09/2022 11:54:53 AM,N,1,43,75,1,1.32,8,0,0.5,1.32,0,,0.3,10.12,1,1,0
2,02/09/2022 11:44:21 AM,02/09/2022 11:48:49 AM,N,1,145,226,1,0.84,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/09/2022 11:45:29 AM,02/09/2022 11:53:50 AM,N,1,41,116,1,1.69,8,0,0.5,0,0,,0.3,8.8,2,1,0
1,02/09/2022 11:45:40 AM,02/09/2022 12:31:45 PM,N,1,42,137,1,0,28.2,0,0.5,0,0,,0.3,29,1,1,0
2,02/09/2022 11:45:44 AM,02/09/2022 11:47:51 AM,N,1,166,166,1,0.43,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,02/09/2022 11:46:00 AM,02/09/2022 11:58:00 AM,,,75,151,,1.56,9.24,0,0,1,0,,0.3,10.54,,,
2,02/09/2022 11:46:03 AM,02/09/2022 11:52:48 AM,N,1,41,238,1,1.44,7,0,0.5,3,0,,0.3,10.8,1,1,0
2,02/09/2022 11:46:06 AM,02/09/2022 11:51:02 AM,N,5,138,138,1,0,20.8,0,0,0,0,,0.3,21.1,1,2,0
2,02/09/2022 11:46:53 AM,02/09/2022 11:57:11 AM,N,1,75,238,6,1.31,8.5,0,0.5,0,0,,0.3,12.05,2,1,2.75
1,02/09/2022 11:47:02 AM,02/09/2022 12:23:56 PM,N,1,69,142,1,0,29.2,0,0.5,0,0,,0.3,30,1,1,0
2,02/09/2022 11:47:36 AM,02/09/2022 11:54:11 AM,N,1,33,40,1,0.98,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/09/2022 11:50:04 AM,02/09/2022 11:56:02 AM,N,1,75,74,1,1.13,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/09/2022 11:50:06 AM,02/09/2022 11:58:03 AM,N,5,82,160,2,1.6,14,0,0,0,0,,0.3,14.3,2,2,0
2,02/09/2022 11:50:12 AM,02/09/2022 11:59:34 AM,N,1,166,238,1,1.53,8.5,0,0.5,0,0,,0.3,12.05,2,1,2.75
1,02/09/2022 11:50:25 AM,02/09/2022 12:00:09 PM,N,1,41,75,1,0.4,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 11:51:15 AM,02/09/2022 12:16:03 PM,N,1,41,141,1,3.21,17,0,0.5,1,0,,0.3,21.55,1,1,2.75
1,02/09/2022 11:51:33 AM,02/09/2022 12:03:24 PM,Y,1,74,166,1,1.9,9.5,0,0.5,2.05,0,,0.3,12.35,1,1,0
2,02/09/2022 11:52:46 AM,02/09/2022 12:20:49 PM,N,1,7,263,1,4.91,20.5,0,0.5,4.81,0,,0.3,28.86,1,1,2.75
2,02/09/2022 11:54:04 AM,02/09/2022 11:54:11 AM,N,5,159,159,1,0.1,15,0,0,0,0,,0.3,15.3,1,2,0
2,02/09/2022 11:54:24 AM,02/09/2022 12:11:13 PM,N,4,134,265,2,9.8,34,0,0.5,0,0,,0.3,34.8,2,1,0
2,02/09/2022 11:54:37 AM,02/09/2022 12:15:38 PM,N,5,130,265,1,12.43,49.2,0,0.5,5,0,,0.3,55,1,1,0
2,02/09/2022 11:54:42 AM,02/09/2022 12:22:34 PM,N,1,260,145,1,3.73,18.5,0,0.5,0,0,,0.3,19.3,2,1,0
2,02/09/2022 11:55:00 AM,02/09/2022 12:17:19 PM,N,1,41,168,1,2.89,15,0,0.5,0,0,,0.3,15.8,2,1,0
2,02/09/2022 11:55:59 AM,02/09/2022 12:24:01 PM,N,1,97,165,1,5.03,21,0,0.5,5.45,0,,0.3,27.25,1,1,0
2,02/09/2022 11:56:05 AM,02/09/2022 12:24:53 PM,N,1,41,47,1,4.53,20.5,0,0.5,0,0,,0.3,21.3,2,1,0
2,02/09/2022 11:56:49 AM,02/09/2022 12:03:40 PM,N,1,196,196,1,0.96,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/09/2022 11:57:00 AM,02/09/2022 12:10:00 PM,,,66,256,,3.29,14.33,0,0,2.93,0,,0.3,17.56,,,
2,02/09/2022 11:57:03 AM,02/09/2022 12:28:27 PM,N,1,74,141,1,3.01,19,0,0.5,0,0,,0.3,22.55,2,1,2.75
2,02/09/2022 11:57:08 AM,02/09/2022 12:05:19 PM,N,1,42,244,1,1.48,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 11:57:13 AM,02/09/2022 12:11:04 PM,N,1,129,138,1,3.26,12.5,0,0.5,2.66,0,,0.3,15.96,1,1,0
2,02/09/2022 11:57:26 AM,02/09/2022 12:18:40 PM,N,1,43,140,1,2.29,13.5,0,0.5,0,0,,0.3,17.05,2,1,2.75
2,02/09/2022 11:57:31 AM,02/09/2022 12:07:53 PM,N,1,83,138,1,4.13,14,0,0.5,2.96,0,,0.3,17.76,1,1,0
2,02/09/2022 11:57:37 AM,02/09/2022 12:40:12 PM,N,5,78,174,1,3.7,8,0,0,0,0,,0.3,8.3,2,2,0
2,02/09/2022 11:58:00 AM,02/09/2022 12:17:02 PM,N,1,49,113,1,3.62,15,0,0.5,0,0,,0.3,18.55,2,1,2.75
2,02/09/2022 11:58:38 AM,02/09/2022 12:04:58 PM,N,1,75,262,6,1.07,6,0,0.5,1.91,0,,0.3,11.46,1,1,2.75
2,02/09/2022 11:58:55 AM,02/09/2022 12:14:11 PM,N,5,192,132,2,9.45,35,0,0,10.59,0,,0.3,45.89,1,2,0
2,02/09/2022 12:00:13 PM,02/09/2022 12:30:46 PM,N,1,166,211,1,7.9,28,0,0.5,6.31,0,,0.3,37.86,1,1,2.75
2,02/09/2022 12:01:09 PM,02/09/2022 12:09:38 PM,N,1,75,262,1,0.92,7,0,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,02/09/2022 12:01:24 PM,02/09/2022 12:10:50 PM,N,1,82,138,1,3.61,13,0,0.5,2,0,,0.3,15.8,1,1,0
2,02/09/2022 12:01:35 PM,02/09/2022 12:13:22 PM,N,1,97,17,1,1.61,9,0,0.5,0,0,,0.3,9.8,1,1,0
2,02/09/2022 12:04:00 PM,02/09/2022 12:08:59 PM,N,1,129,129,1,1.82,7.5,0,0.5,1,0,,0.3,9.3,1,1,0
2,02/09/2022 12:04:02 PM,02/09/2022 12:06:23 PM,N,1,166,24,1,0.97,5,0,0.5,1,0,,0.3,6.8,1,1,0
2,02/09/2022 12:04:31 PM,02/09/2022 12:21:18 PM,N,1,97,231,1,3.05,13,0,0.5,4.14,0,,0.3,20.69,1,1,2.75
2,02/09/2022 12:04:42 PM,02/09/2022 12:18:41 PM,N,1,75,42,3,2.4,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,02/09/2022 12:05:00 PM,02/09/2022 12:20:00 PM,,,169,169,,1.65,32.2,0,0,0,0,,0.3,32.5,,,
2,02/09/2022 12:05:10 PM,02/09/2022 12:14:01 PM,N,1,41,239,1,1.55,8,0,0.5,0,0,,0.3,11.55,2,1,2.75
2,02/09/2022 12:05:11 PM,02/09/2022 12:47:21 PM,N,1,43,43,1,4.48,25.5,0,0.5,0,0,,0.3,29.05,1,1,2.75
2,02/09/2022 12:05:19 PM,02/09/2022 12:16:07 PM,N,1,75,74,6,1.65,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/09/2022 12:05:57 PM,02/09/2022 12:17:01 PM,N,1,74,116,1,2.19,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/09/2022 12:06:56 PM,02/09/2022 12:18:52 PM,N,1,75,166,1,2.26,10.5,0,0.5,1,0,,0.3,12.3,1,1,0
2,02/09/2022 12:07:26 PM,02/09/2022 12:15:10 PM,N,1,7,146,1,1.02,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/09/2022 12:08:22 PM,02/09/2022 12:17:52 PM,N,1,74,24,1,2.08,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/09/2022 12:08:33 PM,02/09/2022 12:20:09 PM,N,1,41,239,1,1.86,9.5,0,0.5,3.26,0,,0.3,16.31,1,1,2.75
